"ACQ_BRANCHES","ACQ_BRANCHES_HREF","ACQ_CERT","ACQ_CHARTAGENT","ACQ_CHARTER","ACQ_CLASS","ACQ_CLASS_TYPE","ACQ_CLASS_TYPE_DESC","ACQ_CLCODE","ACQ_CNTYNAME","ACQ_CNTYNUM","ACQ_FDICREGION","ACQ_FDICREGION_DESC","ACQ_INSAGENT1","ACQ_INSAGENT2","ACQ_INSTNAME","ACQ_LATITUDE","ACQ_LONGITUDE","ACQ_ORGTYPE_NUM","ACQ_ORG_EFF_DTE","ACQ_PADDR","ACQ_PADDR2","ACQ_PCITY","ACQ_PSTALP","ACQ_PSTNUM","ACQ_PZIP5","ACQ_PZIPREST","ACQ_REGAGENT","ACQ_TRUST","ACQ_UNINUM","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_INSAGENT1","FRM_LATITUDE","FRM_LONGITUDE","FRM_ORGTYPE_NUM","FRM_PSTALP","FRM_PSTNUM","FRM_REGAGENT","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSURED_COM_FLAG","INSURED_OTS_FLAG","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","OUT_CERT","OUT_CHARTAGENT","OUT_CHARTER","OUT_CLASS","OUT_CLASS_TYPE","OUT_CLASS_TYPE_DESC","OUT_CLCODE","OUT_CNTYNAME","OUT_CNTYNUM","OUT_FDICREGION","OUT_FDICREGION_DESC","OUT_INSAGENT1","OUT_INSAGENT2","OUT_INSTNAME","OUT_LATITUDE","OUT_LONGITUDE","OUT_ORGTYPE_NUM","OUT_PADDR","OUT_PADDR2","OUT_PCITY","OUT_PSTALP","OUT_PSTNUM","OUT_PZIP5","OUT_PZIPREST","OUT_REGAGENT","OUT_TRUST","OUT_UNINUM","PROCDATE","PROCYEAR","PSTALP","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","STNUM","SUR_CERT","SUR_CHANGECODE","SUR_CHANGECODE_DESC","SUR_CHARTAGENT","SUR_CHARTER","SUR_CLASS","SUR_CLASS_TYPE","SUR_CLASS_TYPE_DESC","SUR_CLCODE","SUR_CNTYNAME","SUR_CNTYNUM","SUR_FDICREGION","SUR_FDICREGION_DESC","SUR_INSAGENT1","SUR_INSAGENT2","SUR_INSTNAME","SUR_LATITUDE","SUR_LONGITUDE","SUR_MADDR","SUR_MADDR2","SUR_MCITY","SUR_MSTALP","SUR_MSTATE","SUR_MZIP5","SUR_ORGTYPE_NUM","SUR_PADDR","SUR_PADDR2","SUR_PCITY","SUR_PSTALP","SUR_PSTNUM","SUR_PZIP5","SUR_PZIPREST","SUR_REGAGENT","SUR_TRUST","TRANSNUM","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG"
"18","/history?filters=TRANSNUM:2022053994 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","131","OCC","14838","N","C","Commercial","3","Martin","85","5","ATLANTA","DIF","","Seacoast National Bank","27.1918429840318","-80.2519059927444","10","2022-10-07T00:00:00","815 Colorado Ave","","Stuart","FL","12","34994","3053","OCC","Full","99","0","Y","32737","223","Merger -Without Assistance","Merged and became part of Seacoast National Bank (131) in Stuart, FL. ","0","0","0","0","N","1","C","Commercial","2022-10-07T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","FL","12","FDIC","2022053994_223_45603_99_45603","DIF","0","0","0","0","0","10","FI","N","32737","STATE","0","NM","C","Commercial","21","Levy","75","5","ATLANTA","DIF","","Drummond Community Bank","29.4954449960475","-82.8653050320527","10","1627 N Young Blvd","","Chiefland","FL","12","32626","1712","FDIC","","45603","2022-10-17T00:00:00","2022","FL","OCC","1","0","223","12","131","810","Participated in Absorbtion/Consolidation/Merger","OCC","14838","N","C","Commercial","3","Martin","85","5","ATLANTA","DIF","","Seacoast National Bank","27.1918429840318","-80.2519059927444","815 Colorado Ave","","Stuart","FL","Florida","34994","10","815 Colorado Ave","","Stuart","FL","12","34994","3053","OCC","Full","2022053994","1","0","0","0","0","45603","0","0"
"5","/history?filters=TRANSNUM:2022053995 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","131","OCC","14838","N","C","Commercial","3","Martin","85","5","ATLANTA","DIF","","Seacoast National Bank","27.1918429840318","-80.2519059927444","10","2022-10-07T00:00:00","815 Colorado Ave","","Stuart","FL","12","34994","3053","OCC","Full","99","0","Y","35599","223","Merger -Without Assistance","Merged and became part of Seacoast National Bank (131) in Stuart, FL. ","0","0","0","0","N","1","C","Commercial","2022-10-07T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","FL","0","FDIC","2022053995_223_291938_99_291938","DIF","0","0","0","0","0","10","FI","N","35599","STATE","0","NM","C","Commercial","21","Miami-Dade","86","5","ATLANTA","DIF","","Apollo Bank","25.7628340207799","-80.1934469957805","10","1150 S Miami Ave","","Miami","FL","12","33130","4111","FDIC","","291938","2022-10-17T00:00:00","2022","FL","OCC","1","0","223","12","131","810","Participated in Absorbtion/Consolidation/Merger","OCC","14838","N","C","Commercial","3","Martin","85","5","ATLANTA","DIF","","Seacoast National Bank","27.1918429840318","-80.2519059927444","815 Colorado Ave","","Stuart","FL","Florida","34994","10","815 Colorado Ave","","Stuart","FL","12","34994","3053","OCC","Full","2022053995","1","0","0","0","0","291938","0","0"
"2","/history?filters=TRANSNUM:2022054241 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","4297","OCC","13688","N","C","Commercial","3","Fairfax","59","16","COMPLEX FINANCIAL INSTITUTIONS","DIF","","Capital One, National Association","38.9241115883571","-77.2131230203496","10","2022-08-31T00:00:00","1680 Capital One Dr","","Mclean","VA","51","22102","3407","OCC","Full","2818","0","Y","33954","223","Merger -Without Assistance","Merged and became part of Capital One, National Association (4297) in Mclean, VA. ","0","0","0","0","N","0","C","Commercial","2022-10-03T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","0","VA","0","OCC","2022054241_223_55326_2818_55326","DIF","0","0","0","0","0","10","FI","Y","33954","OCC","0","N","C","Commercial","3","Henrico","87","16","COMPLEX FINANCIAL INSTITUTIONS","DIF","","Capital One Bank (USA), National Association","37.6680950064529","-77.5664240110509","15","4851 Cox Rd","","Glen Allen","VA","51","23060","6293","OCC","","55326","2022-10-19T00:00:00","2022","VA","OCC","0","0","223","51","4297","810","Participated in Absorbtion/Consolidation/Merger","OCC","13688","N","C","Commercial","3","Fairfax","59","16","COMPLEX FINANCIAL INSTITUTIONS","DIF","","Capital One, National Association","38.9241115883571","-77.2131230203496","1680 Capital One Dr","","Mclean","VA","Virginia","22102","10","1680 Capital One Dr","","McLean","VA","51","22102","3407","OCC","Full","2022054241","1","0","0","0","0","55326","0","0"
"1","/history?filters=TRANSNUM:2022054302 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","90173","STATE","0","SM","S","Savings","15","Middlesex","17","2","NEW YORK","DIF","","East Cambridge Savings Bank","42.3709351207926","-71.0809133532834","110","2022-04-01T00:00:00","292 Cambridge St","","Cambridge","MA","25","02141","1203","FED","","17766","0","Y","58133","223","Merger -Without Assistance","Merged and became part of East Cambridge Savings Bank (90173) in Cambridge, MA. ","0","0","0","0","SM","0","S","Savings","2022-08-01T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","SM","C","Commercial","DIF","0","0","0","MA","0","FED","2022054302_223_440228_17766_440228","DIF","0","0","0","0","0","110","FI","N","58133","STATE","0","SM","S","Savings","15","Middlesex","17","2","NEW YORK","DIF","","Patriot Community Bank","42.4659303726935","-71.1788232862851","135","237 Lexington St","","Woburn","MA","25","01801","5984","FED","Limited","440228","2022-10-20T00:00:00","2022","MA","FED","0","0","223","25","90173","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","SM","S","Savings","15","Middlesex","17","2","NEW YORK","DIF","","East Cambridge Savings Bank","42.3709351207926","-71.0809133532834","292 Cambridge St","","Cambridge","MA","Massachusetts","02141","110","292 Cambridge St","","Cambridge","MA","25","02141","1203","FED","","2022054302","0","1","0","0","0","440228","0","0"
"3","/history?filters=TRANSNUM:2022054308 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","5969","STATE","0","NM","C","Commercial","21","Fulton","51","9","CHICAGO","DIF","","The Farmers & Merchants State Bank","41.5232079995438","-84.3066850138394","10","2021-10-01T00:00:00","307 N Defiance St","","Archbold","OH","39","43502","1162","FDIC","None","4050","0","Y","29703","223","Merger -Without Assistance","Merged and became part of The Farmers & Merchants State Bank (5969) in Archbold, OH. ","0","0","0","0","NM","1","C","Commercial","2022-10-01T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","SB","S","Savings","DIF","0","0","0","OH","0","OCC","2022054308_223_42537_4050_42537","DIF","0","0","0","0","0","10","FI","Y","29703","OCC","0","SB","S","Savings","37","Shelby","149","9","CHICAGO","DIF","","Peoples Federal Savings and Loan Association","40.2841140191462","-84.1563580111397","125","101 E Court St","","Sidney","OH","39","45365","3021","OCC","","42537","2022-10-20T00:00:00","2022","OH","FDIC","1","0","223","39","5969","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Fulton","51","9","CHICAGO","DIF","","The Farmers & Merchants State Bank","41.5232079995438","-84.3066850138394","P.O. Box  216","","Archbold","OH","Ohio","43502","10","307 N Defiance St","","Archbold","OH","39","43502","1162","FDIC","None","2022054308","0","0","0","1","0","42537","0","0"
"1","/history?filters=TRANSNUM:2022054309 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","23257","STATE","0","NM","C","Commercial","21","Henry","73","9","CHICAGO","DIF","","Community State Bank","41.1636349983344","-90.034155040064","10","2022-08-31T00:00:00","625 Se 2nd St","","Galva","IL","17","61434","1501","FDIC","","16296","0","Y","939","223","Merger -Without Assistance","Merged and became part of Community State Bank (23257) in Galva, IL. ","0","0","0","0","NM","1","C","Commercial","2022-10-01T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","SM","C","Commercial","DIF","0","0","10","IL","17","FED","2022054309_223_611_16296_611","DIF","0","0","0","0","0","10","FI","Y","939","STATE","0","SM","C","Commercial","13","Bureau","11","9","CHICAGO","DIF","","Citizens First State Bank of Walnut","41.5583526855254","-89.5925266024217","10","105 N Main St","","Walnut","IL","17","61376","9707","FED","Full","611","2022-10-20T00:00:00","2022","IL","FDIC","1","0","223","17","23257","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Henry","73","9","CHICAGO","DIF","","Community State Bank","41.1636349983344","-90.034155040064","P.O. Box 78","","Galva","IL","Illinois","61434","10","625 Se 2nd St","","Galva","IL","17","61434","1501","FDIC","","2022054309","1","0","0","0","0","611","0","0"
"1","/history?filters=TRANSNUM:2022054330 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","2286","STATE","0","NM","C","Commercial","21","Delaware","41","9","CHICAGO","DIF","","Buckeye State Bank","40.158247002474","-83.100082978187","10","2022-08-31T00:00:00","9494 Wedgewood Blvd","","Powell","OH","39","43065","9496","FDIC","","1512","0","Y","741","223","Merger -Without Assistance","Merged and became part of Buckeye State Bank (2286) in Powell, OH. ","0","0","0","0","NM","0","C","Commercial","2022-10-14T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","OH","39","FDIC","2022054330_223_470_1512_470","DIF","0","0","0","0","0","10","FI","N","741","STATE","0","NM","C","Commercial","21","Franklin","49","9","CHICAGO","DIF","","First City Bank","39.9959539948013","-83.0479300222583","10","1885 Northwest Blvd","","Columbus","OH","39","43212","1631","FDIC","None","470","2022-10-20T00:00:00","2022","OH","FDIC","0","0","223","39","2286","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Delaware","41","9","CHICAGO","DIF","","Buckeye State Bank","40.158247002474","-83.100082978187","P.O. Box  278","","DE Graff","OH","Ohio","43318","10","9494 Wedgewood Blvd","","Powell","OH","39","43065","9496","FDIC","","2022054330","1","0","0","0","0","470","0","0"
"4","/history?filters=TRANSNUM:2022054331 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","10618","STATE","0","NM","C","Commercial","21","Harrison","81","11","KANSAS CITY","DIF","","BTC Bank","40.2646149882416","-94.0168490232978","10","2022-08-31T00:00:00","3606 Miller St","","Bethany","MO","29","64424","2721","FDIC","Full*","6805","0","Y","8259","223","Merger -Without Assistance","Merged and became part of BTC Bank (10618) in Bethany, MO. ","0","0","0","0","NM","0","C","Commercial","2022-10-07T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","MO","0","FDIC","2022054331_223_5267_6805_5267","DIF","0","0","0","0","0","10","FI","Y","8259","STATE","0","NM","C","Commercial","21","Chariton","41","11","KANSAS CITY","DIF","","The Merchants and Farmers Bank of Salisbury","39.4289399960213","-92.7975019685912","10","507 N Weber Ave","","Salisbury","MO","29","65281","1473","FDIC","","5267","2022-10-20T00:00:00","2022","MO","FDIC","0","0","223","29","10618","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Harrison","81","11","KANSAS CITY","DIF","","BTC Bank","40.2646149882416","-94.0168490232978","3606 Miller Street","","Bethany","MO","Missouri","64424","10","3606 Miller St","","Bethany","MO","29","64424","2721","FDIC","Full*","2022054331","1","0","0","0","0","5267","0","0"
"4","/history?filters=TRANSNUM:2022054606 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","11459","STATE","0","NM","C","Commercial","21","Cole","51","11","KANSAS CITY","DIF","","Mid America Bank","38.498043985338","-92.1784919650194","10","2022-08-31T00:00:00","1511 Friendship Rd","","Jefferson City","MO","29","65101","8703","FDIC","","7319","0","Y","","224","Affiliated Institution Merger (Pooling) (i.e. Corporate Reorganization","Merged and became part of Mid America Bank (11459) in Jefferson City, MO. ","0","0","0","0","NM","0","C","Commercial","2022-10-11T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","MO","0","FDIC","2022054606_224_7779_7319_7779","DIF","0","0","0","0","0","10","FI","N","12236","STATE","0","NM","C","Commercial","21","Miller","131","11","KANSAS CITY","DIF","","Bank of St. Elizabeth","38.256476990998","-92.268160978457","10","215 Main St","","Saint Elizabeth","MO","29","65075","1036","FDIC","","7779","2022-10-24T00:00:00","2022","MO","FDIC","0","0","224","29","11459","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Cole","51","11","KANSAS CITY","DIF","","Mid America Bank","38.498043985338","-92.1784919650194","1511 Friendship Rd","","Jefferson City","MO","Missouri","65101","10","1511 Friendship Rd","","Jefferson City","MO","29","65101","8703","FDIC","","2022054606","0","0","0","0","0","7779","0","0"
"1","/history?filters=TRANSNUM:2022054611 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","5826","OCC","23038","N","C","Commercial","3","Riley","161","11","KANSAS CITY","DIF","","Landmark National Bank","39.1789999833233","-96.5670525359768","10","2022-10-01T00:00:00","701 Poyntz Ave","","Manhattan","KS","20","66502","6052","OCC","None","3984","0","Y","","224","Affiliated Institution Merger (Pooling) (i.e. Corporate Reorganization","Merged and became part of Landmark National Bank (5826) in Manhattan, KS. ","0","0","0","0","N","1","C","Commercial","2022-10-01T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","KS","20","FDIC","2022054611_224_445583_3984_445583","DIF","0","0","0","0","0","10","FI","Y","58292","STATE","0","NM","C","Commercial","21","Johnson","91","11","KANSAS CITY","DIF","","Freedom Bank","38.8697479892847","-94.6648500182968","10","6640 W 143rd St","","Overland Park","KS","20","66223","2104","FDIC","","445583","2022-10-24T00:00:00","2022","KS","OCC","1","0","224","20","5826","810","Participated in Absorbtion/Consolidation/Merger","OCC","23038","N","C","Commercial","3","Riley","161","11","KANSAS CITY","DIF","","Landmark National Bank","39.1789999833233","-96.5670525359768","P.O. Box 308","","Manhattan","KS","Kansas","66502","10","701 Poyntz Ave","","Manhattan","KS","20","66502","6052","OCC","None","2022054611","0","0","0","0","0","445583","0","0"
"2","/history?filters=TRANSNUM:2022054736 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","1399","STATE","0","SM","C","Commercial","13","Rice","131","11","KANSAS CITY","DIF","","Frandsen Bank & Trust","44.4808049893383","-93.4295989728671","10","2022-09-17T00:00:00","116 Central St W","","Lonsdale","MN","27","55046","9626","FED","Full","921","0","Y","13654","223","Merger -Without Assistance","Merged and became part of Frandsen Bank & Trust (1399) in Lonsdale, MN. ","0","0","0","0","SM","1","C","Commercial","2022-10-15T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","MN","27","FDIC","2022054736_223_8532_921_8532","DIF","0","0","0","0","0","10","FI","N","13654","STATE","0","NM","C","Commercial","21","Goodhue","49","11","KANSAS CITY","DIF","","Bank of Zumbrota","44.2942204836592","-92.6700217582032","10","70 W 3rd St","","Zumbrota","MN","27","55992","1516","FDIC","","8532","2022-10-25T00:00:00","2022","MN","FED","1","0","223","27","1399","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","SM","C","Commercial","13","Rice","131","11","KANSAS CITY","DIF","","Frandsen Bank & Trust","44.4808049893383","-93.4295989728671","116 Central St W","","Lonsdale","MN","Minnesota","55046","10","116 Central St W","","Lonsdale","MN","27","55046","9626","FED","Full","2022054736","1","0","0","0","0","8532","0","0"
"6","/history?filters=TRANSNUM:2022055530 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","26590","STATE","0","SM","S","Savings","15","Plymouth","23","2","NEW YORK","DIF","","Abington Bank","42.129036580272","-70.944101498902","135","2022-08-31T00:00:00","6 Harrison Ave","","Abington","MA","25","02351","1877","FED","","35295","0","Y","90270","223","Merger -Without Assistance","Merged and became part of Abington Bank (26590) in Abington, MA. ","0","0","0","0","SM","1","S","Savings","2022-10-08T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","SI","S","Savings","DIF","0","0","0","MA","0","FDIC","2022055530_223_17860_35295_17860","DIF","0","0","0","0","0","135","FI","N","90270","STATE","0","SI","S","Savings","41","Norfolk","21","2","NEW YORK","DIF","","Envision Bank","42.1649707631045","-71.0425260807585","115","129 N Main St","","Randolph","MA","25","02368","4605","FDIC","","17860","2022-10-31T00:00:00","2022","MA","FED","1","0","223","25","26590","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","SM","S","Savings","15","Plymouth","23","2","NEW YORK","DIF","","Abington Bank","42.129036580272","-70.944101498902","40 S Main St","","Cohasset","MA","Massachusetts","02025","135","6 Harrison Ave","","Abington","MA","25","02351","1877","FED","","2022055530","0","0","0","0","1","17860","0","0"
"1","/history?filters=TRANSNUM:2022055780 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","5496","STATE","0","SM","C","Commercial","13","York","185","11","KANSAS CITY","DIF","","Cornerstone Bank","40.866737300934","-97.593337454644","10","2022-08-31T00:00:00","529 N Lincoln Ave","","York","NE","31","68467","2944","FED","Full","3727","0","Y","1436","223","Merger -Without Assistance","Merged and became part of Cornerstone Bank (5496) in York, NE. ","0","0","0","0","SM","1","C","Commercial","2022-10-25T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","NE","0","FDIC","2022055780_223_954_3727_954","DIF","0","0","0","0","0","10","FI","N","1436","STATE","0","NM","C","Commercial","21","Sherman","163","11","KANSAS CITY","DIF","","Ashton State Bank","41.2481700122581","-98.7942760059583","10","295 Center Ave","","Ashton","NE","31","68817","","FDIC","","954","2022-11-01T00:00:00","2022","NE","FED","1","0","223","31","5496","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","SM","C","Commercial","13","York","185","11","KANSAS CITY","DIF","","Cornerstone Bank","40.866737300934","-97.593337454644","530 North Lincoln Avenue","","York","NE","Nebraska","68467","10","529 N Lincoln Ave","","York","NE","31","68467","2944","FED","Full","2022055780","1","0","0","0","0","954","0","0"
"2","/history?filters=TRANSNUM:2022056550 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","8255","STATE","0","SM","C","Commercial","13","Scott","201","11","KANSAS CITY","DIF","","Montgomery Bank","36.8782560000001","-89.5804869999999","10","2022-08-31T00:00:00","1 Montgomery Bank Plaza St","","Sikeston","MO","29","63801","3069","FED","Full","5265","0","Y","19200","223","Merger -Without Assistance","Merged and became part of Montgomery Bank (8255) in Sikeston, MO. ","0","0","0","0","SM","1","C","Commercial","2022-10-17T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","MO","0","FDIC","2022056550_223_13019_5265_13019","DIF","0","0","0","0","0","10","FI","Y","19200","STATE","0","NM","C","Commercial","21","St. Louis","189","11","KANSAS CITY","DIF","","Meramec Valley Bank","38.5486509830452","-90.492683029963","10","35 Marshall Rd","","Valley Park","MO","29","63088","1603","FDIC","","13019","2022-11-07T00:00:00","2022","MO","FED","1","0","223","29","8255","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","SM","C","Commercial","13","Scott","201","11","KANSAS CITY","DIF","","Montgomery Bank","36.8782560000001","-89.5804869999999","13303 Manchester Rd.","","Des Peres","MO","Missouri","63131","10","1 Montgomery Bank Plaza St","","Sikeston","MO","29","63801","3069","FED","Full","2022056550","1","0","0","0","0","13019","0","0"
"10","/history?filters=TRANSNUM:2022056820 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","58458","STATE","0","NM","C","Commercial","21","Denver","31","13","DALLAS","DIF","","HTLF Bank","39.751112987171","-104.994711766483","10","2022-09-17T00:00:00","1800 Larimer St","Ste 100","Denver","CO","8","80202","1402","FDIC","Full","452215","0","Y","57620","223","Merger -Without Assistance","Merged and became part of HTLF Bank (58458) in Denver, CO. ","0","0","0","0","NM","0","C","Commercial","2022-10-22T00:00:00","2022","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","AZ","4","FDIC","2022056820_223_418590_452215_418590","DIF","0","0","0","0","0","10","FI","N","57620","STATE","0","NM","C","Commercial","21","Maricopa","13","11","KANSAS CITY","DIF","","Arizona Bank & Trust","33.5096378361386","-112.037036526965","10","2036 E Camelback Rd","","Phoenix","AZ","4","85016","4711","FDIC","Limited","418590","2022-11-08T00:00:00","2022","CO","FDIC","0","1","223","8","58458","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Denver","31","13","DALLAS","DIF","","HTLF Bank","39.751112987171","-104.994711766483","707 17th Street, Suite 2950","Ste 100","Denver","CO","Colorado","80202","10","1800 Larimer St","Ste 100","Denver","CO","8","80202","1402","FDIC","Full","2022056820","1","0","0","0","0","418590","0","0"
