"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	
495558																																																																																															0	0	0							39	251	0				0	0	0	0	0	0	22	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	145	0	0	0	0	0	39	0				0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
496434																																																																																															0	0	0							37	562	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	562	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
496845																																																																																															0	0	0	0	0	0	0	0	0	863	1947	0	0	0	0	47	0	22	5	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	22	1174	0	0	0	0	0	707	0	0	0	0	298	0	0	0	0	0	59	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	136	123	0	107	0	0	0	0	0	0	0	0	0	0	0	0	
496957																																																																																															0	0	0							0	48	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
497039																																																																																															0	0	0							4454	3043	15	0	0	0	188	1	224	0	0	0	320	0	0	0	0	0				170	0	63	0	0	0	0	0	0	18	5	0	0	0	0	0	3805	47	2272	0	0	0	0	0	1109	0				0	10	0	0	0	7	0	0	0	0	249	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	28	0	8	37	9	3	0	0	0	0	0	0	0	0	0	0	0	0	
497404	7357	147	840	65938	7625	117926	7305	0	0	1137772	858962	200545	120	25	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20103	3	12242	3786	3	7160	84765	86314	0	0	0	0	814154	0	0	0	0	0	0	954	6113	5202	44429	25607	5656	94158	17321	5389	64381	0	0	0	0	0	0	264	174	4808	0	0	0	2520	1056	1685	0	0	0	407462	0	190491	10562	270	7166	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	20	4816	70	79488							32342	19033	121999														236827	14086	52612	86358	4122	738								992	3075	0	14	0	30838	14464	150379	0	0	33674	291941	95	3972	15966																0	0	0	0	0	0	0	0	0	2265	0	204	969	0	21766										0	0	0																						
497655																																																																																															0	0	0							0	12	68				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	68	0	0	0	0	68	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
497851																																																																																															0	0	0							364	358	14				0	0	60	0	0	44	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	17	14	0	0	0	0	0	251	0	335	0	0	0	0	0	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	4	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	
497954																																																																																															0	0	0							3509	3328	0	0	0	0	0	0	648	0	0	0	0	0	0	0	0	0				0	0	0	12	0	0	0	0	0	49	0	0	0	0	0	0	487	0	1172	0	0	0	0	0	3415	0				101	415	0	0	0	401	226	1346	0	0	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
498148																																																																																															0	0	0							912	10134	0	0	0	0	2386	0	77	716	0	288	1400	0	0	0	0	0				1015	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	522	0	3736	0	109	0	0	0	0	0				0	72	0	0	0	0	260	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	13	0	0	217	0	9	0	0	0	0	0	0	0	0	0	0	0	0	
498317																																																																																															0	0	0	0	0	0	0	0	0	4594	5993	536	0	0	0	1034	0	133	0	0	170	0	0	0	0	0	0	0	0	0	485	0	231	0	0	0	0	0	0	111	0	0	0	0	0	0	2799	40	2175	38	0	0	0	0	3238	164	0	0	0	0	31	0	0	0	3	372	599	0	0	693	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	659	0	86	527	498	209	0	0	0	0	0	0	0	0	0	0	0	0	
498362																																																																																															522	0	0	0	0	0	0	0	0	21702	19379	254	0	0	0	97	0	9334	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	10330	0	3481	254	0	0	0	0	16652	876	0	0	0	2522	480	0	0	0	525	0	10799	0	0	0	1488	0	0	446	0	0	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1325	0	25	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
498456																																																																																															0	0	0							0	1218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0				0	1189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
498531																																																																																															0	0	0							4859	1980	0	0	0	0	32	0	0	0	0	189	0	0	0	0	0	0				77	0	124	0	0	65	0	0	0	0	0	0	0	0	0	0	3373	0	1413	0	0	0	0	0	43	0				0	11	0	0	0	0	208	0	0	0	1030	0	647	0	1290	647	0	1328	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	38	0	0	0	0	0	0	14	0	0	225	0	78	0	0	0	0	0	0	0	0	0	0	0	38	
498625																																																																																															0	0	0							390	2330	155				124	70	85	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	0	1755	16	0	0	0	0	0	0				0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				283	67	0	85	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
498942																																																																																															0	0	0							371	569	620	0	0	0	79	0	217	0	0	0	0	0	0	0	0	0				0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	64	0	333	448	0	0	0	0	0	0				0	0	0	0	0	0	0	40	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	30	10	0	82	162	49	0	0	0	0	0	0	0	0	0	0	0	0	
499154																																																																																															0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
499453																																																																																															0	0	0							548	3549	41	20	371	0	692	0	101	445	0	0	0	0	0	0	0	0				56	0	0	371	0	20	0	0	0	0	0	0	0	0	0	0	0	0	1762	0	0	0	0	0	957	0				34	0	0	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	41	74	0	37	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	18	0	3	171	41	0	0	0	0	0	0	0	0	0	0	0	0	0	
499501																																																																																															0	0	0							7132	3043	0	0	0	0	50	0	154	0	0	0	0	0	0	0	0	0				163	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	1527	7	2383	0	0	0	0	0	1221	0				0	0	0	0	0	0	445	0	0	0	385	4837	0	0	0	0	0	4591	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4591							0	0	0	0	0	0	0	0	0	2	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	
499743																																																																																															0	0	0							959	1662	0				216	0	878	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	1196	0	0	0	0	0	722	0				0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				75	0	23	67	0	16	0	0	0	0	0	0	0	0	0	0	0	0	
499752																																																																																															0	0	0							146	48	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	39	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
499855																																																																																															0	0	0							413	3298	836	0	0	0	341	162	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	0	0	0	0	2599	0				0	0	0	0	0	0	0	0	0	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	2586	159	405	29	0	8	0	0	0	0	0	0	0	0	0	0	0	0	
500256																																																																																															0	0	0	0	0	0	0	0	0	67	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
500658																																																																																															0	0	0							0	217	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
501105	6108	0	0	162976	1856	550020	0	0	431	2022280	1386356	299497	135	1030	0	0	2165	55	0	0	0	0	26	0	0	0	0	0	0	14098	236	46215	5006	897	7544	11876	7188	0	0	148	354	898268	344886	0	0	0	17450	0	31543	84425	26468	321812	474907	280865	72711	149615	44397	57084	322785	236463	7089	0	0	0	0	0	103317	0	0	431	664	0	18760	0	0	0	52829	0	11367	89337	135	80895	0	0	0	0	0	0	0	0	0	6108	0	0																			77	0	4149	16623	2899	107750							31482	0	76850														256538	2731	743469	280724	1462	0								5391	73651	0	2002	3099	76582	39667	118830	3586	871	174485	599464	46498	26468	37321																0	0	0	1775	0	600	7619	0	2469	104	0	5174	27765	0	153740										0	0	0																						
501132																																																																																															0	0	0							824	3125	3	0	0	0	302	0	0	71	0	23	0	0	0	0	0	0				251	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	703	14	1061	0	0	0	0	0	124	0				439	111	0	0	0	0	721	68	0	0	70	0	0	0	0	0	0	0	0	0	85	0	0	73	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	2	0	1	91	3	13	0	0	0	0	0	0	0	0	0	0	0	0	
501459																																																																																															0	0	0							2962	309	164	0	0	0	0	164	570	0	0	0	0	0	0	0	0	0				198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2236	105	94	0	0	0	0	0	208	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	17	0	51	0	0	0	0	0	367	0	0	0	0	0	0	0	0	0	
501655																																																																																															0	0	0							56	203	0	0	0	0	120	0	8	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
501767																																																																																															0	0	0							488	347	0				20	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	455	0	0	0	0	0	0	0	0	0	0	29	0	101	0	115	0	0	0	485	0				0	11	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				25	0	0	72	0	4	0	0	0	0	0	0	0	0	0	0	0	0	
501815																																																																																															0	0	0	0	0	0	0	0	0	95	3830	450	0	0	0	223	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1414	263	0	22	0	0	0	0	0	0	0	0	0	0	0	0	24	0	725	67	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	58	216	0	0	216	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1188	117	0	11	3	0	0	0	13	0	0	0	0	0	0	0	0	0	
502111																																																																																															0	0	0							14070	7465	0	0	0	0	5895	0	3492	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	3182	0	321	0	0	0	0	0	0	4277	1035	0	707	0	0	0	6757	0	7126	0				0	0	0	0	0	0	863	0	0	0	8622	921	0	0	0	0	0	0	6656	0	6315	253	0	118	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
502447																																																																																															0	0	0							408	1061	177				0	6	0	0	0	0	0	0	0	0	0	0				0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	384	0	723	101	0	0	0	0	173	0				0	0	0	0	0	0	0	258	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				23	3	0	57	24	24	0	0	0	0	0	0	0	0	0	0	0	0	
502559																																																																																															0	0	0							0	2780	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	2780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
502652																																																																																															0	0	0							429	0	0	0	0	0	0	0	429	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	0	0	322	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
502746																																																																																															0	0	0							108	498	0	0	0	0	498	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	16	121				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
502849																																																																																															0	0	0							8235	4769	0	0	0	0	3403	0	3647	0	0	0	0	0	25	0	0	0				195	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	837	0	167	0	0	0	0	0	6189	0				0	0	0	0	0	2063	0	0	0	0	999	42	0	0	90	0	0	495	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	405	0	0	0							0	0	0	0	0	0	0	0	0	5	0	11	999	0	551	0	0	0	0	0	0	0	0	0	0	0	0	
503547																																																																																															0	0	0							468	1311	544	0	0	0	107	13	47	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	858	222	105	0	0	0	228	0				0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	142	7	315	85	1	106	0	0	0	0	0	0	0	0	0	0	0	0	
503640																																																																																															0	0	0							438	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438	0	425	0	0	0	0	0	219	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
504142																																																																																															0	0	0							652	776	0				0	0	0	0	0	1	0	0	0	0	0	0				0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	550	0	636	0	0	0	0	0	158	12				0	0	0	0	0	0	0	9	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				93	0	28	35	0	60	0	0	0	0	0	0	0	0	0	0	0	0	
504311																																																																																															0	0	0							113	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
504535																																																																																															0	0	0							2735	5790	2092	26	33	7	201	161	64	340	0	276	0	0	677	0	0	0				12	0	0	33	7	26	0	0	0	4	1	0	0	0	0	0	363	0	3539	1410	99	0	0	0	0	0				506	123	226	0	0	0	100	285	260	0	897	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	408	9	0	140	18	7	0	0	0	0	0	0	0	0	0	0	0	0	
504647																																																																																															0	0	0							0	20	0				0	0	0	0	0	0	0	0	0	0	0	0				20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
504713	0	0	0	227775	86911	416212	2581	94	0	1810078	1630946	2375500	114179	1537	0	2026	0	1089	0	0	371	0	0	0	0	0	0	0	0	1341	0	58568	0	0	30881	383944	373626	0	790	1152	1806	1057412	22457	25707	1750	7720	54429	0	24711	566049	248468	536264	561654	1674122	60070	520	0	46674	560533	1674122	0	0	0	0	15510	9110	107927	0	0	0	81702	36921	26194	0	0	0	72464	7284	6031	70840	19114	11981	0	0	0	0	0	0	0	0	0	0	0	0																			1467	9	3809	2016	0	15377							60664	32672	107630														153861	8137	702121	1844646	4764	422								2281	526	8972	0	14623	22742	7141	8977	0	0	73265	771232	468837	202437	9403																0	0	0	0	0	0	0	0	966	0	0	350	0	0	391424										0	0	0																						
505550																																																																																															0	0	0							4761	5234	33	0	0	0	3453	0	2452	909	0	155	0	0	0	0	0	0				400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	298	253	0	0	0	0	0	1726	0				0	0	0	0	0	96	206	0	0	0	285	1101	0	0	175	250	0	2282	2569	0	2868	2302	0	1921	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	1101							0	0	24	0	0	0	0	0	0	0	0	0	13	33	24	250	0	837	0	0	0	0	0	0	0	0	0	
505916																																																																																															0	0	0							42	153	0				2	0	21	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	151	0				0	0	0	0	0	0	151	0	0	0	0	0	0	0	21	153	0	42	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	2	0	21	0	0	0	0	0	0	0	0	0	
506922																																																																																															0	0	0	0	0	0	0	0	0	92650	22777	338	0	0	0	2311	0	7521	0	0	0	1434	0	29244	0	0	0	0	0	0	509	0	2045	0	0	0	0	0	0	0	0	0	0	0	0	0	13375	2634	12997	338	846	0	0	0	11528	0	0	0	0	1563	273	0	0	661	2213	1432	1344	0	0	9339	25618	0	0	286	2915	0	13010	0	0	1307	0	0	980	0	0	0	0	0	0	0	0	661	0	0	0	1434	0	0	335	0	966	1146	0	10745	0	0	352	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	42	0	0	0	0	352	0	0	0	0	0	0	0	0	0	
507068																																																																																															61	0	118	0	0	0	0	0	0	3981	245	0	0	0	0	166	0	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2005	630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	18	0	37	0	0	0	0	0	0	0	0	0	0	0	0	
507152																																																																																															0	0	0							1405	1612	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	0	1232	288	0	0	0	0	0	0				0	0	0	0	0	0	0	380	0	0	0	1034	0	0	0	0	0	1034	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1034							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
